"","id","play","p1Cards"
"14816",50,323,42
"14817",50,324,43
"14818",50,325,42
"14819",50,326,41
"14820",50,327,40
"14821",50,328,41
"14822",50,329,40
"14823",50,330,39
"14824",50,331,38
"14825",50,332,39
"14826",50,333,38
"14827",50,334,37
"14828",50,335,36
"14829",50,336,35
"14830",50,337,34
"14831",50,338,33
"14832",50,339,34
"14833",50,340,35
"14834",50,341,34
"14835",50,342,39
"14836",50,343,38
"14837",50,344,37
"14838",50,345,38
"14839",50,346,39
"14840",50,347,38
"14841",50,348,39
"14842",50,349,40
"14843",50,350,41
"14844",50,351,42
"14845",50,352,43
"14846",50,353,42
"14847",50,354,41
"14848",50,355,40
"14849",50,356,39
"14850",50,357,38
"14851",50,358,39
"14852",50,359,38
"14853",50,360,39
"14854",50,361,38
"14855",50,362,39
"14856",50,363,44
"14857",50,364,45
"14858",50,365,46
"14859",50,366,47
"14860",50,367,46
"14861",50,368,47
"14862",50,369,46
"14863",50,370,45
"14864",50,371,44
"14865",50,372,43
"14866",50,373,42
"14867",50,374,43
"14868",50,375,42
"14869",50,376,41
"14870",50,377,42
"14871",50,378,41
"14872",50,379,42
"14873",50,380,41
"14874",50,381,42
"14875",50,382,41
"14876",50,383,42
"14877",50,384,43
"14878",50,385,42
"14879",50,386,41
"14880",50,387,42
"14881",50,388,41
"14882",50,389,42
"14883",50,390,43
"14884",50,391,44
"14885",50,392,49
"14886",50,393,48
"14887",50,394,49
"14888",50,395,48
"14889",50,396,47
"14890",50,397,48
"14891",50,398,47
"14892",50,399,46
"14893",50,400,47
"14894",50,401,46
"14895",50,402,45
"14896",50,403,44
"14897",50,404,45
"14898",50,405,46
"14899",50,406,47
"14900",50,407,46
"14901",50,408,45
"14902",50,409,44
"14903",50,410,45
"14904",50,411,44
"14905",50,412,43
"14906",50,413,42
"14907",50,414,43
"14908",50,415,44
"14909",50,416,45
"14910",50,417,44
"14911",50,418,45
"14912",50,419,46
"14913",50,420,41
"14914",50,421,40
"14915",50,422,39
"14916",50,423,38
"14917",50,424,37
"14918",50,425,38
"14919",50,426,39
"14920",50,427,40
"14921",50,428,39
"14922",50,429,40
"14923",50,430,39
"14924",50,431,38
"14925",50,432,39
"14926",50,433,40
"14927",50,434,41
"14928",50,435,42
"14929",50,436,43
"14930",50,437,42
"14931",50,438,41
"14932",50,439,40
"14933",50,440,35
"14934",50,441,34
"14935",50,442,35
"14936",50,443,36
"14937",50,444,37
"14938",50,445,38
"14939",50,446,37
"14940",50,447,38
"14941",50,448,37
"14942",50,449,36
"14943",50,450,37
"14944",50,451,32
"14945",50,452,31
"14946",50,453,30
"14947",50,454,31
"14948",50,455,32
"14949",50,456,33
"14950",50,457,34
"14951",50,458,35
"14952",50,459,34
"14953",50,460,35
"14954",50,461,34
"14955",50,462,35
"14956",50,463,36
"14957",50,464,23
"14958",50,465,24
"14959",50,466,23
"14960",50,467,22
"14961",50,468,23
"14962",50,469,22
"14963",50,470,21
"14964",50,471,20
"14965",50,472,19
"14966",50,473,18
"14967",50,474,17
"14968",50,475,18
"14969",50,476,19
"14970",50,477,18
"14971",50,478,19
"14972",50,479,20
"14973",50,480,19
"14974",50,481,18
"14975",50,482,19
"14976",50,483,18
"14977",50,484,17
"14978",50,485,16
"14979",50,486,15
"14980",50,487,14
"14981",50,488,13
"14982",50,489,12
"14983",50,490,13
"14984",50,491,14
"14985",50,492,15
"14986",50,493,14
"14987",50,494,15
"14988",50,495,14
"14989",50,496,13
"14990",50,497,12
"14991",50,498,13
"14992",50,499,14
"14993",50,500,15
"14994",50,501,14
"14995",50,502,15
"14996",50,503,14
"14997",50,504,15
"14998",50,505,20
"14999",50,506,21
"15000",50,507,22
"15001",50,508,23
"15002",50,509,22
"15003",50,510,23
"15004",50,511,24
"15005",50,512,23
"15006",50,513,24
"15007",50,514,23
"15008",50,515,22
"15009",50,516,23
"15010",50,517,24
"15011",50,518,23
"15012",50,519,22
"15013",50,520,23
"15014",50,521,28
"15015",50,522,29
"15016",50,523,28
"15017",50,524,29
"15018",50,525,28
"15019",50,526,27
"15020",50,527,28
"15021",50,528,29
"15022",50,529,30
"15023",50,530,29
"15024",50,531,30
"15025",50,532,29
"15026",50,533,30
"15027",50,534,31
"15028",50,535,32
"15029",50,536,31
"15030",50,537,30
"15031",50,538,31
"15032",50,539,30
"15033",50,540,29
"15034",50,541,28
"15035",50,542,29
"15036",50,543,30
"15037",50,544,29
"15038",50,545,28
"15039",50,546,27
"15040",50,547,28
"15041",50,548,27
"15042",50,549,26
"15043",50,550,25
"15044",50,551,26
"15045",50,552,27
"15046",50,553,28
"15047",50,554,27
"15048",50,555,28
"15049",50,556,27
"15050",50,557,26
"15051",50,558,25
"15052",50,559,26
"15053",50,560,25
"15054",50,561,24
"15055",50,562,23
"15056",50,563,24
"15057",50,564,25
"15058",50,565,26
"15059",50,566,21
"15060",50,567,22
"15061",50,568,21
"15062",50,569,22
"15063",50,570,17
"15064",50,571,12
"15065",50,572,7
"15066",50,573,6
"15067",50,574,7
"15068",50,575,6
"15069",50,576,5
"15070",50,577,6
"15071",50,578,5
"15072",50,579,6
"15073",50,580,5
"15074",50,581,4
"15075",50,582,3
"15076",50,583,2
"15077",50,584,1
"15078",50,585,0
"15079",51,1,26
"15080",51,2,25
"15081",51,3,24
"15082",51,4,25
"15083",51,5,24
"15084",51,6,23
"15085",51,7,22
"15086",51,8,23
"15087",51,9,22
"15088",51,10,23
"15089",51,11,22
"15090",51,12,23
"15091",51,13,22
"15092",51,14,23
"15093",51,15,24
"15094",51,16,23
"15095",51,17,24
"15096",51,18,25
"15097",51,19,26
"15098",51,20,25
"15099",51,21,24
"15100",51,22,23
"15101",51,23,22
"15102",51,24,21
"15103",51,25,20
"15104",51,26,19
"15105",51,27,18
"15106",51,28,19
"15107",51,29,20
"15108",51,30,19
"15109",51,31,20
"15110",51,32,21
"15111",51,33,22
"15112",51,34,21
"15113",51,35,22
"15114",51,36,21
"15115",51,37,22
"15116",51,38,23
"15117",51,39,24
"15118",51,40,23
"15119",51,41,24
"15120",51,42,23
"15121",51,43,22
"15122",51,44,23
"15123",51,45,24
"15124",51,46,23
"15125",51,47,24
"15126",51,48,25
"15127",51,49,24
"15128",51,50,25
"15129",51,51,26
"15130",51,52,27
"15131",51,53,28
"15132",51,54,27
"15133",51,55,28
"15134",51,56,27
"15135",51,57,28
"15136",51,58,29
"15137",51,59,30
"15138",51,60,29
"15139",51,61,30
"15140",51,62,29
"15141",51,63,28
"15142",51,64,27
"15143",51,65,28
"15144",51,66,27
"15145",51,67,26
"15146",51,68,27
"15147",51,69,28
"15148",51,70,27
"15149",51,71,28
"15150",51,72,29
"15151",51,73,28
"15152",51,74,29
"15153",51,75,30
"15154",51,76,31
"15155",51,77,32
"15156",51,78,27
"15157",51,79,26
"15158",51,80,25
"15159",51,81,26
"15160",51,82,27
"15161",51,83,26
"15162",51,84,25
"15163",51,85,26
"15164",51,86,25
"15165",51,87,26
"15166",51,88,21
"15167",51,89,20
"15168",51,90,21
"15169",51,91,22
"15170",51,92,21
"15171",51,93,22
"15172",51,94,23
"15173",51,95,22
"15174",51,96,23
"15175",51,97,24
"15176",51,98,25
"15177",51,99,26
"15178",51,100,27
"15179",51,101,26
"15180",51,102,25
"15181",51,103,26
"15182",51,104,27
"15183",51,105,28
"15184",51,106,27
"15185",51,107,26
"15186",51,108,25
"15187",51,109,26
"15188",51,110,27
"15189",51,111,28
"15190",51,112,29
"15191",51,113,28
"15192",51,114,29
"15193",51,115,28
"15194",51,116,29
"15195",51,117,28
"15196",51,118,27
"15197",51,119,26
"15198",51,120,27
"15199",51,121,28
"15200",51,122,27
"15201",51,123,28
"15202",51,124,29
"15203",51,125,30
"15204",51,126,25
"15205",51,127,24
"15206",51,128,23
"15207",51,129,24
"15208",51,130,25
"15209",51,131,24
"15210",51,132,25
"15211",51,133,24
"15212",51,134,25
"15213",51,135,26
"15214",51,136,27
"15215",51,137,26
"15216",51,138,25
"15217",51,139,24
"15218",51,140,23
"15219",51,141,24
"15220",51,142,23
"15221",51,143,22
"15222",51,144,23
"15223",51,145,22
"15224",51,146,23
"15225",51,147,24
"15226",51,148,25
"15227",51,149,26
"15228",51,150,27
"15229",51,151,28
"15230",51,152,29
"15231",51,153,28
"15232",51,154,27
"15233",51,155,28
"15234",51,156,27
"15235",51,157,26
"15236",51,158,25
"15237",51,159,26
"15238",51,160,25
"15239",51,161,24
"15240",51,162,25
"15241",51,163,26
"15242",51,164,27
"15243",51,165,32
"15244",51,166,31
"15245",51,167,30
"15246",51,168,29
"15247",51,169,30
"15248",51,170,31
"15249",51,171,30
"15250",51,172,35
"15251",51,173,34
"15252",51,174,33
"15253",51,175,34
"15254",51,176,35
"15255",51,177,36
"15256",51,178,37
"15257",51,179,36
"15258",51,180,35
"15259",51,181,34
"15260",51,182,35
"15261",51,183,34
"15262",51,184,35
"15263",51,185,34
"15264",51,186,35
"15265",51,187,34
"15266",51,188,35
"15267",51,189,36
"15268",51,190,35
"15269",51,191,36
"15270",51,192,37
"15271",51,193,38
"15272",51,194,37
"15273",51,195,38
"15274",51,196,37
"15275",51,197,36
"15276",51,198,37
"15277",51,199,36
"15278",51,200,37
"15279",51,201,36
"15280",51,202,35
"15281",51,203,34
"15282",51,204,33
"15283",51,205,32
"15284",51,206,33
"15285",51,207,34
"15286",51,208,33
"15287",51,209,34
"15288",51,210,35
"15289",51,211,36
"15290",51,212,37
"15291",51,213,38
"15292",51,214,37
"15293",51,215,38
"15294",51,216,39
"15295",51,217,40
"15296",51,218,41
"15297",51,219,42
"15298",51,220,41
"15299",51,221,40
"15300",51,222,41
"15301",51,223,40
"15302",51,224,39
"15303",51,225,40
"15304",51,226,41
"15305",51,227,46
"15306",51,228,47
"15307",51,229,46
"15308",51,230,45
"15309",51,231,44
"15310",51,232,43
"15311",51,233,42
"15312",51,234,43
"15313",51,235,44
"15314",51,236,45
"15315",51,237,46
"15316",51,238,47
"15317",51,239,46
"15318",51,240,47
"15319",51,241,48
"15320",51,242,47
"15321",51,243,52
"15322",52,1,26
"15323",52,2,25
"15324",52,3,24
"15325",52,4,23
"15326",52,5,22
"15327",52,6,21
"15328",52,7,22
"15329",52,8,23
"15330",52,9,22
"15331",52,10,21
"15332",52,11,22
"15333",52,12,23
"15334",52,13,24
"15335",52,14,25
"15336",52,15,26
"15337",52,16,25
"15338",52,17,26
"15339",52,18,27
"15340",52,19,28
"15341",52,20,27
"15342",52,21,26
"15343",52,22,27
"15344",52,23,26
"15345",52,24,27
"15346",52,25,28
"15347",52,26,27
"15348",52,27,32
"15349",52,28,27
"15350",52,29,28
"15351",52,30,27
"15352",52,31,26
"15353",52,32,27
"15354",52,33,28
"15355",52,34,27
"15356",52,35,26
"15357",52,36,25
"15358",52,37,24
"15359",52,38,25
"15360",52,39,24
"15361",52,40,25
"15362",52,41,24
"15363",52,42,23
"15364",52,43,22
"15365",52,44,21
"15366",52,45,22
"15367",52,46,21
"15368",52,47,26
"15369",52,48,27
"15370",52,49,26
"15371",52,50,25
"15372",52,51,24
"15373",52,52,29
"15374",52,53,28
"15375",52,54,27
"15376",52,55,26
"15377",52,56,25
"15378",52,57,24
"15379",52,58,25
"15380",52,59,24
"15381",52,60,23
"15382",52,61,22
"15383",52,62,21
"15384",52,63,20
"15385",52,64,19
"15386",52,65,18
"15387",52,66,17
"15388",52,67,16
"15389",52,68,15
"15390",52,69,14
"15391",52,70,15
"15392",52,71,14
"15393",52,72,15
"15394",52,73,14
"15395",52,74,15
"15396",52,75,16
"15397",52,76,17
"15398",52,77,16
"15399",52,78,17
"15400",52,79,16
"15401",52,80,15
"15402",52,81,16
"15403",52,82,17
"15404",52,83,16
"15405",52,84,15
"15406",52,85,14
"15407",52,86,15
"15408",52,87,14
"15409",52,88,13
"15410",52,89,12
"15411",52,90,13
"15412",52,91,14
"15413",52,92,13
"15414",52,93,8
"15415",52,94,9
"15416",52,95,10
"15417",52,96,11
"15418",52,97,12
"15419",52,98,13
"15420",52,99,14
"15421",52,100,15
"15422",52,101,14
"15423",52,102,13
"15424",52,103,14
"15425",52,104,15
"15426",52,105,14
"15427",52,106,19
"15428",52,107,18
"15429",52,108,17
"15430",52,109,18
"15431",52,110,19
"15432",52,111,20
"15433",52,112,19
"15434",52,113,18
"15435",52,114,19
"15436",52,115,18
"15437",52,116,19
"15438",52,117,20
"15439",52,118,19
"15440",52,119,18
"15441",52,120,19
"15442",52,121,18
"15443",52,122,19
"15444",52,123,20
"15445",52,124,21
"15446",52,125,20
"15447",52,126,19
"15448",52,127,18
"15449",52,128,17
"15450",52,129,18
"15451",52,130,17
"15452",52,131,16
"15453",52,132,15
"15454",52,133,16
"15455",52,134,15
"15456",52,135,14
"15457",52,136,15
"15458",52,137,14
"15459",52,138,13
"15460",52,139,12
"15461",52,140,13
"15462",52,141,14
"15463",52,142,13
"15464",52,143,18
"15465",52,144,17
"15466",52,145,16
"15467",52,146,15
"15468",52,147,14
"15469",52,148,13
"15470",52,149,12
"15471",52,150,11
"15472",52,151,12
"15473",52,152,13
"15474",52,153,18
"15475",52,154,19
"15476",52,155,20
"15477",52,156,21
"15478",52,157,22
"15479",52,158,21
"15480",52,159,20
"15481",52,160,19
"15482",52,161,20
"15483",52,162,19
"15484",52,163,18
"15485",52,164,19
"15486",52,165,20
"15487",52,166,19
"15488",52,167,20
"15489",52,168,21
"15490",52,169,20
"15491",52,170,19
"15492",52,171,20
"15493",52,172,21
"15494",52,173,20
"15495",52,174,19
"15496",52,175,18
"15497",52,176,19
"15498",52,177,18
"15499",52,178,17
"15500",52,179,18
"15501",52,180,19
"15502",52,181,18
"15503",52,182,17
"15504",52,183,16
"15505",52,184,15
"15506",52,185,16
"15507",52,186,17
"15508",52,187,18
"15509",52,188,19
"15510",52,189,20
"15511",52,190,19
"15512",52,191,20
"15513",52,192,19
"15514",52,193,18
"15515",52,194,19
"15516",52,195,18
"15517",52,196,17
"15518",52,197,18
"15519",52,198,17
"15520",52,199,18
"15521",52,200,17
"15522",52,201,16
"15523",52,202,15
"15524",52,203,14
"15525",52,204,13
"15526",52,205,14
"15527",52,206,13
"15528",52,207,12
"15529",52,208,11
"15530",52,209,10
"15531",52,210,11
"15532",52,211,10
"15533",52,212,9
"15534",52,213,10
"15535",52,214,9
"15536",52,215,8
"15537",52,216,9
"15538",52,217,8
"15539",52,218,9
"15540",52,219,8
"15541",52,220,7
"15542",52,221,8
"15543",52,222,9
"15544",52,223,8
"15545",52,224,7
"15546",52,225,6
"15547",52,226,5
"15548",52,227,4
"15549",52,228,5
"15550",52,229,4
"15551",52,230,5
"15552",52,231,4
"15553",52,232,3
"15554",52,233,2
"15555",52,234,3
"15556",52,235,2
"15557",52,236,3
"15558",52,237,2
"15559",52,238,3
"15560",52,239,4
"15561",52,240,5
"15562",52,241,4
"15563",52,242,3
"15564",52,243,4
"15565",52,244,5
"15566",52,245,4
"15567",52,246,3
"15568",52,247,4
"15569",52,248,5
"15570",52,249,4
"15571",52,250,3
"15572",52,251,4
"15573",52,252,3
"15574",52,253,2
"15575",52,254,3
"15576",52,255,2
"15577",52,256,3
"15578",52,257,2
"15579",52,258,1
"15580",52,259,2
"15581",52,260,1
"15582",52,261,0
"15583",53,1,26
"15584",53,2,25
"15585",53,3,26
"15586",53,4,25
"15587",53,5,24
"15588",53,6,25
"15589",53,7,26
"15590",53,8,27
"15591",53,9,28
"15592",53,10,27
"15593",53,11,26
"15594",53,12,25
"15595",53,13,24
"15596",53,14,25
"15597",53,15,26
"15598",53,16,25
"15599",53,17,24
"15600",53,18,25
"15601",53,19,24
"15602",53,20,23
"15603",53,21,24
"15604",53,22,25
"15605",53,23,24
"15606",53,24,25
"15607",53,25,26
"15608",53,26,27
"15609",53,27,26
"15610",53,28,27
"15611",53,29,26
"15612",53,30,27
"15613",53,31,28
"15614",53,32,27
"15615",53,33,32
"15616",53,34,31
"15617",53,35,32
"15618",53,36,31
"15619",53,37,32
"15620",53,38,31
"15621",53,39,30
"15622",53,40,31
"15623",53,41,30
"15624",53,42,29
"15625",53,43,30
"15626",53,44,35
"15627",53,45,34
"15628",53,46,33
"15629",53,47,32
"15630",53,48,31
"15631",53,49,30
"15632",53,50,29
"15633",53,51,28
"15634",53,52,27
"15635",53,53,28
"15636",53,54,29
"15637",53,55,28
"15638",53,56,27
"15639",53,57,26
"15640",53,58,25
"15641",53,59,20
"15642",53,60,19
"15643",53,61,20
"15644",53,62,19
"15645",53,63,20
"15646",53,64,21
"15647",53,65,22
"15648",53,66,23
"15649",53,67,22
"15650",53,68,21
"15651",53,69,20
"15652",53,70,19
"15653",53,71,24
"15654",53,72,23
"15655",53,73,22
"15656",53,74,23
"15657",53,75,22
"15658",53,76,23
"15659",53,77,24
"15660",53,78,23
"15661",53,79,22
"15662",53,80,21
"15663",53,81,16
"15664",53,82,17
"15665",53,83,18
"15666",53,84,17
"15667",53,85,16
"15668",53,86,17
"15669",53,87,22
"15670",53,88,21
"15671",53,89,22
"15672",53,90,23
"15673",53,91,24
"15674",53,92,25
"15675",53,93,26
"15676",53,94,25
"15677",53,95,26
"15678",53,96,27
"15679",53,97,32
"15680",53,98,41
"15681",53,99,40
"15682",53,100,39
"15683",53,101,40
"15684",53,102,39
"15685",53,103,40
"15686",53,104,41
"15687",53,105,40
"15688",53,106,41
"15689",53,107,42
"15690",53,108,41
"15691",53,109,42
"15692",53,110,41
"15693",53,111,40
"15694",53,112,39
"15695",53,113,44
"15696",53,114,43
"15697",53,115,44
"15698",53,116,45
"15699",53,117,44
"15700",53,118,43
"15701",53,119,42
"15702",53,120,41
"15703",53,121,42
"15704",53,122,37
"15705",53,123,36
"15706",53,124,35
"15707",53,125,36
"15708",53,126,35
"15709",53,127,34
"15710",53,128,35
"15711",53,129,36
"15712",53,130,31
"15713",53,131,32
"15714",53,132,33
"15715",53,133,32
"15716",53,134,33
"15717",53,135,32
"15718",53,136,31
"15719",53,137,30
"15720",53,138,29
"15721",53,139,30
"15722",53,140,31
"15723",53,141,30
"15724",53,142,29
"15725",53,143,28
"15726",53,144,29
"15727",53,145,30
"15728",53,146,31
"15729",53,147,30
"15730",53,148,31
"15731",53,149,32
"15732",53,150,31
"15733",53,151,30
"15734",53,152,29
"15735",53,153,30
"15736",53,154,31
"15737",53,155,30
"15738",53,156,31
"15739",53,157,30
"15740",53,158,29
"15741",53,159,30
"15742",53,160,31
"15743",53,161,32
"15744",53,162,31
"15745",53,163,32
"15746",53,164,31
"15747",53,165,32
"15748",53,166,33
"15749",53,167,34
"15750",53,168,43
"15751",53,169,44
"15752",53,170,43
"15753",53,171,42
"15754",53,172,43
"15755",53,173,42
"15756",53,174,43
"15757",53,175,44
"15758",53,176,43
"15759",53,177,42
"15760",53,178,41
"15761",53,179,40
"15762",53,180,39
"15763",53,181,40
"15764",53,182,41
"15765",53,183,40
"15766",53,184,39
"15767",53,185,40
"15768",53,186,39
"15769",53,187,38
"15770",53,188,39
"15771",53,189,40
"15772",53,190,39
"15773",53,191,38
"15774",53,192,37
"15775",53,193,36
"15776",53,194,37
"15777",53,195,36
"15778",53,196,35
"15779",53,197,36
"15780",53,198,37
"15781",53,199,36
"15782",53,200,37
"15783",53,201,42
"15784",53,202,43
"15785",53,203,42
"15786",53,204,43
"15787",53,205,42
"15788",53,206,43
"15789",53,207,44
"15790",53,208,43
"15791",53,209,44
"15792",53,210,45
"15793",53,211,50
"15794",53,212,49
"15795",53,213,48
"15796",53,214,47
"15797",53,215,46
"15798",53,216,47
"15799",53,217,48
"15800",53,218,47
"15801",53,219,48
"15802",53,220,49
"15803",53,221,50
"15804",53,222,49
"15805",53,223,50
"15806",53,224,51
"15807",53,225,50
"15808",53,226,51
"15809",53,227,50
"15810",53,228,51
"15811",53,229,50
"15812",53,230,49
"15813",53,231,50
"15814",53,232,49
"15815",53,233,48
"15816",53,234,49
"15817",53,235,48
"15818",53,236,49
"15819",53,237,48
"15820",53,238,49
"15821",53,239,50
"15822",53,240,49
"15823",53,241,48
"15824",53,242,47
"15825",53,243,42
"15826",53,244,41
"15827",53,245,42
"15828",53,246,41
"15829",53,247,42
"15830",53,248,41
"15831",53,249,40
"15832",53,250,41
"15833",53,251,40
"15834",53,252,39
"15835",53,253,38
"15836",53,254,37
"15837",53,255,38
"15838",53,256,37
"15839",53,257,36
"15840",53,258,37
"15841",53,259,42
"15842",53,260,41
"15843",53,261,40
"15844",53,262,41
"15845",53,263,40
"15846",53,264,41
"15847",53,265,40
"15848",53,266,39
"15849",53,267,38
"15850",53,268,33
"15851",53,269,32
"15852",53,270,31
"15853",53,271,32
"15854",53,272,31
"15855",53,273,32
"15856",53,274,31
"15857",53,275,30
"15858",53,276,29
"15859",53,277,28
"15860",53,278,29
"15861",53,279,30
"15862",53,280,29
"15863",53,281,34
"15864",53,282,35
"15865",53,283,34
"15866",53,284,35
"15867",53,285,36
"15868",53,286,35
"15869",53,287,40
"15870",53,288,35
"15871",53,289,36
"15872",53,290,31
"15873",53,291,32
"15874",53,292,31
"15875",53,293,32
"15876",53,294,31
"15877",53,295,32
"15878",53,296,33
"15879",53,297,32
"15880",53,298,31
"15881",53,299,30
"15882",53,300,31
"15883",53,301,30
"15884",53,302,31
"15885",53,303,32
"15886",53,304,33
"15887",53,305,32
"15888",53,306,31
"15889",53,307,32
"15890",53,308,33
"15891",53,309,34
"15892",53,310,33
"15893",53,311,32
"15894",53,312,33
"15895",53,313,24
"15896",53,314,29
"15897",53,315,30
"15898",53,316,31
"15899",53,317,32
"15900",53,318,33
"15901",53,319,32
"15902",53,320,33
"15903",53,321,32
"15904",53,322,33
"15905",53,323,32
"15906",53,324,31
"15907",53,325,30
"15908",53,326,29
"15909",53,327,30
"15910",53,328,31
"15911",53,329,36
"15912",53,330,35
"15913",53,331,36
"15914",53,332,35
"15915",53,333,36
"15916",53,334,41
"15917",53,335,46
"15918",53,336,45
"15919",53,337,46
"15920",53,338,45
"15921",53,339,46
"15922",53,340,45
"15923",53,341,46
"15924",53,342,45
"15925",53,343,44
"15926",53,344,45
"15927",53,345,44
"15928",53,346,43
"15929",53,347,42
"15930",53,348,41
"15931",53,349,42
"15932",53,350,41
"15933",53,351,40
"15934",53,352,39
"15935",53,353,38
"15936",53,354,33
"15937",53,355,34
"15938",53,356,33
"15939",53,357,34
"15940",53,358,33
"15941",53,359,32
"15942",53,360,33
"15943",53,361,32
"15944",53,362,33
"15945",53,363,34
"15946",53,364,33
"15947",53,365,34
"15948",53,366,35
"15949",53,367,36
"15950",53,368,35
"15951",53,369,34
"15952",53,370,35
"15953",53,371,36
"15954",53,372,35
"15955",53,373,34
"15956",53,374,33
"15957",53,375,38
"15958",53,376,39
"15959",53,377,40
"15960",53,378,41
"15961",53,379,40
"15962",53,380,39
"15963",53,381,44
"15964",53,382,43
"15965",53,383,42
"15966",53,384,41
"15967",53,385,40
"15968",53,386,41
"15969",53,387,40
"15970",53,388,41
"15971",53,389,40
"15972",53,390,39
"15973",53,391,40
"15974",53,392,41
"15975",53,393,40
"15976",53,394,41
"15977",53,395,40
"15978",53,396,41
"15979",53,397,42
"15980",53,398,41
"15981",53,399,42
"15982",53,400,43
"15983",53,401,44
"15984",53,402,45
"15985",53,403,46
"15986",53,404,47
"15987",53,405,48
"15988",53,406,47
"15989",53,407,48
"15990",53,408,47
"15991",53,409,46
"15992",53,410,47
"15993",53,411,48
"15994",53,412,47
"15995",53,413,46
"15996",53,414,47
"15997",53,415,48
"15998",53,416,49
"15999",53,417,50
"16000",53,418,49
"16001",53,419,48
"16002",53,420,49
"16003",53,421,50
"16004",53,422,49
"16005",53,423,50
"16006",53,424,49
"16007",53,425,50
"16008",53,426,51
"16009",53,427,50
"16010",53,428,49
"16011",53,429,48
"16012",53,430,49
"16013",53,431,50
"16014",53,432,51
"16015",53,433,50
"16016",53,434,51
"16017",53,435,52
"16018",54,1,26
"16019",54,2,25
"16020",54,3,24
"16021",54,4,23
"16022",54,5,22
"16023",54,6,23
"16024",54,7,24
"16025",54,8,25
"16026",54,9,30
"16027",54,10,29
"16028",54,11,28
"16029",54,12,29
"16030",54,13,30
"16031",54,14,29
"16032",54,15,28
"16033",54,16,27
"16034",54,17,26
"16035",54,18,27
"16036",54,19,26
"16037",54,20,25
"16038",54,21,26
"16039",54,22,25
"16040",54,23,24
"16041",54,24,25
"16042",54,25,24
"16043",54,26,23
"16044",54,27,28
"16045",54,28,29
"16046",54,29,30
"16047",54,30,31
"16048",54,31,30
"16049",54,32,31
"16050",54,33,30
"16051",54,34,29
"16052",54,35,28
"16053",54,36,29
"16054",54,37,30
"16055",54,38,29
"16056",54,39,30
"16057",54,40,29
"16058",54,41,34
"16059",54,42,35
"16060",54,43,34
"16061",54,44,35
"16062",54,45,34
"16063",54,46,35
"16064",54,47,34
"16065",54,48,33
"16066",54,49,32
"16067",54,50,31
"16068",54,51,30
"16069",54,52,31
"16070",54,53,26
"16071",54,54,25
"16072",54,55,24
"16073",54,56,23
"16074",54,57,22
"16075",54,58,23
"16076",54,59,22
"16077",54,60,23
"16078",54,61,22
"16079",54,62,23
"16080",54,63,24
"16081",54,64,25
"16082",54,65,24
"16083",54,66,25
"16084",54,67,24
"16085",54,68,23
"16086",54,69,22
"16087",54,70,23
"16088",54,71,24
"16089",54,72,25
"16090",54,73,24
"16091",54,74,23
"16092",54,75,22
"16093",54,76,23
"16094",54,77,22
"16095",54,78,23
"16096",54,79,22
"16097",54,80,17
"16098",54,81,16
"16099",54,82,15
"16100",54,83,14
"16101",54,84,13
"16102",54,85,12
"16103",54,86,13
"16104",54,87,14
"16105",54,88,13
"16106",54,89,14
"16107",54,90,15
"16108",54,91,16
"16109",54,92,17
"16110",54,93,18
"16111",54,94,19
"16112",54,95,18
"16113",54,96,17
"16114",54,97,18
"16115",54,98,17
"16116",54,99,18
"16117",54,100,17
"16118",54,101,18
"16119",54,102,19
"16120",54,103,18
"16121",54,104,19
"16122",54,105,18
"16123",54,106,19
"16124",54,107,18
"16125",54,108,17
"16126",54,109,16
"16127",54,110,17
"16128",54,111,18
"16129",54,112,19
"16130",54,113,18
"16131",54,114,19
"16132",54,115,20
"16133",54,116,21
"16134",54,117,20
"16135",54,118,21
"16136",54,119,20
"16137",54,120,19
"16138",54,121,20
"16139",54,122,19
"16140",54,123,20
"16141",54,124,19
"16142",54,125,18
"16143",54,126,17
"16144",54,127,16
"16145",54,128,21
"16146",54,129,20
"16147",54,130,21
"16148",54,131,20
"16149",54,132,19
"16150",54,133,20
"16151",54,134,21
"16152",54,135,20
"16153",54,136,21
"16154",54,137,20
"16155",54,138,21
"16156",54,139,20
"16157",54,140,21
"16158",54,141,20
"16159",54,142,21
"16160",54,143,22
"16161",54,144,21
"16162",54,145,20
"16163",54,146,19
"16164",54,147,18
"16165",54,148,17
"16166",54,149,18
"16167",54,150,17
"16168",54,151,16
"16169",54,152,17
"16170",54,153,16
"16171",54,154,17
"16172",54,155,16
"16173",54,156,15
"16174",54,157,16
"16175",54,158,17
"16176",54,159,18
"16177",54,160,19
"16178",54,161,20
"16179",54,162,19
"16180",54,163,20
"16181",54,164,21
"16182",54,165,20
"16183",54,166,19
"16184",54,167,18
"16185",54,168,19
"16186",54,169,20
"16187",54,170,19
"16188",54,171,18
"16189",54,172,17
"16190",54,173,18
"16191",54,174,17
"16192",54,175,16
"16193",54,176,15
"16194",54,177,16
"16195",54,178,15
"16196",54,179,14
"16197",54,180,13
"16198",54,181,14
"16199",54,182,13
"16200",54,183,14
"16201",54,184,15
"16202",54,185,16
"16203",54,186,15
"16204",54,187,14
"16205",54,188,15
"16206",54,189,14
"16207",54,190,15
"16208",54,191,10
"16209",54,192,11
"16210",54,193,10
"16211",54,194,9
"16212",54,195,8
"16213",54,196,7
