"","id","strength","strength_pct","aces","faces","deuces","result","plays","infinite"
"2635",2635,228,0.548076923076923,4,0,1,"L",322,FALSE
"2636",2636,201,0.483173076923077,1,1,3,"W",128,FALSE
"2637",2637,212,0.509615384615385,2,1,2,"W",484,FALSE
"2638",2638,196,0.471153846153846,1,0,1,"L",1038,FALSE
"2639",2639,207,0.497596153846154,3,0,2,"L",256,FALSE
"2640",2640,204,0.490384615384615,2,0,2,"W",84,FALSE
"2641",2641,198,0.475961538461538,2,0,2,"L",974,FALSE
"2642",2642,207,0.497596153846154,3,1,2,"L",158,FALSE
"2643",2643,189,0.454326923076923,1,0,2,"L",84,FALSE
"2644",2644,190,0.456730769230769,2,1,2,"L",606,FALSE
"2645",2645,203,0.487980769230769,2,0,1,"W",630,FALSE
"2646",2646,220,0.528846153846154,3,1,1,"L",700,FALSE
"2647",2647,222,0.533653846153846,2,1,1,"L",224,FALSE
"2648",2648,202,0.485576923076923,1,0,2,"L",182,FALSE
"2649",2649,205,0.492788461538462,1,0,3,"L",434,FALSE
"2650",2650,219,0.526442307692308,3,1,2,"L",1468,FALSE
"2651",2651,215,0.516826923076923,2,1,1,"L",234,FALSE
"2652",2652,211,0.507211538461538,2,0,2,"L",126,FALSE
"2653",2653,188,0.451923076923077,1,0,2,"T",5000,TRUE
"2654",2654,202,0.485576923076923,1,0,2,"W",324,FALSE
"2655",2655,193,0.463942307692308,1,0,2,"W",1522,FALSE
"2656",2656,223,0.536057692307692,3,0,1,"L",1578,FALSE
"2657",2657,198,0.475961538461538,3,1,4,"L",108,FALSE
"2658",2658,218,0.524038461538462,2,0,2,"W",214,FALSE
"2659",2659,213,0.512019230769231,4,0,2,"W",718,FALSE
"2660",2660,212,0.509615384615385,3,0,3,"L",618,FALSE
"2661",2661,214,0.514423076923077,3,0,2,"L",904,FALSE
"2662",2662,222,0.533653846153846,1,1,3,"L",462,FALSE
"2663",2663,200,0.480769230769231,2,1,3,"L",84,FALSE
"2664",2664,222,0.533653846153846,2,0,1,"W",186,FALSE
"2665",2665,207,0.497596153846154,2,0,3,"L",152,FALSE
"2666",2666,191,0.459134615384615,1,1,4,"L",256,FALSE
"2667",2667,213,0.512019230769231,2,0,1,"L",118,FALSE
"2668",2668,217,0.521634615384615,2,1,0,"L",946,FALSE
"2669",2669,200,0.480769230769231,1,0,1,"L",124,FALSE
"2670",2670,216,0.519230769230769,3,1,2,"L",368,FALSE
"2671",2671,227,0.545673076923077,4,1,1,"L",1860,FALSE
"2672",2672,182,0.4375,1,0,3,"L",134,FALSE
"2673",2673,218,0.524038461538462,2,0,3,"W",456,FALSE
"2674",2674,234,0.5625,3,1,1,"W",250,FALSE
"2675",2675,206,0.495192307692308,1,0,1,"W",180,FALSE
"2676",2676,198,0.475961538461538,1,0,3,"L",1222,FALSE
"2677",2677,188,0.451923076923077,1,0,4,"L",346,FALSE
"2678",2678,218,0.524038461538462,2,0,2,"W",322,FALSE
"2679",2679,200,0.480769230769231,3,0,3,"W",250,FALSE
"2680",2680,208,0.5,1,1,1,"W",332,FALSE
"2681",2681,205,0.492788461538462,2,1,2,"L",178,FALSE
"2682",2682,196,0.471153846153846,2,0,2,"W",386,FALSE
"2683",2683,212,0.509615384615385,3,0,2,"W",232,FALSE
"2684",2684,204,0.490384615384615,2,0,2,"L",1260,FALSE
"2685",2685,225,0.540865384615385,3,0,2,"W",44,FALSE
"2686",2686,220,0.528846153846154,2,0,0,"L",312,FALSE
"2687",2687,214,0.514423076923077,2,1,2,"L",140,FALSE
"2688",2688,222,0.533653846153846,2,0,1,"W",190,FALSE
"2689",2689,208,0.5,3,0,2,"L",390,FALSE
"2690",2690,215,0.516826923076923,3,0,2,"L",588,FALSE
"2691",2691,201,0.483173076923077,2,0,1,"W",576,FALSE
"2692",2692,206,0.495192307692308,1,1,1,"W",980,FALSE
"2693",2693,199,0.478365384615385,1,0,2,"L",794,FALSE
"2694",2694,207,0.497596153846154,1,0,2,"W",850,FALSE
"2695",2695,200,0.480769230769231,2,0,1,"L",578,FALSE
"2696",2696,211,0.507211538461538,2,1,0,"L",130,FALSE
"2697",2697,216,0.519230769230769,3,0,3,"W",298,FALSE
"2698",2698,192,0.461538461538462,2,0,1,"L",160,FALSE
"2699",2699,221,0.53125,3,0,1,"L",436,FALSE
"2700",2700,207,0.497596153846154,2,0,2,"L",174,FALSE
"2701",2701,206,0.495192307692308,2,0,3,"W",448,FALSE
"2702",2702,199,0.478365384615385,1,0,3,"L",268,FALSE
"2703",2703,190,0.456730769230769,0,0,1,"L",644,FALSE
"2704",2704,215,0.516826923076923,2,1,2,"T",5000,TRUE
"2705",2705,210,0.504807692307692,1,1,1,"W",326,FALSE
"2706",2706,232,0.557692307692308,3,0,1,"L",1292,FALSE
"2707",2707,199,0.478365384615385,1,0,2,"W",196,FALSE
"2708",2708,213,0.512019230769231,2,0,2,"L",202,FALSE
"2709",2709,201,0.483173076923077,1,0,2,"L",666,FALSE
"2710",2710,218,0.524038461538462,2,1,2,"W",286,FALSE
"2711",2711,205,0.492788461538462,0,1,1,"L",128,FALSE
"2712",2712,213,0.512019230769231,1,0,2,"T",5000,TRUE
"2713",2713,189,0.454326923076923,1,0,3,"W",76,FALSE
"2714",2714,181,0.435096153846154,1,0,2,"L",280,FALSE
"2715",2715,215,0.516826923076923,2,0,1,"L",268,FALSE
"2716",2716,219,0.526442307692308,3,0,3,"W",658,FALSE
"2717",2717,203,0.487980769230769,1,1,2,"L",1040,FALSE
"2718",2718,226,0.543269230769231,2,1,0,"W",118,FALSE
"2719",2719,206,0.495192307692308,1,1,1,"W",982,FALSE
"2720",2720,195,0.46875,2,0,2,"W",246,FALSE
"2721",2721,210,0.504807692307692,2,0,0,"W",1254,FALSE
"2722",2722,188,0.451923076923077,1,0,3,"W",358,FALSE
"2723",2723,187,0.449519230769231,1,0,3,"L",552,FALSE
"2724",2724,192,0.461538461538462,1,1,4,"W",86,FALSE
"2725",2725,188,0.451923076923077,2,0,2,"W",526,FALSE
"2726",2726,206,0.495192307692308,2,0,1,"W",632,FALSE
"2727",2727,204,0.490384615384615,2,0,2,"L",512,FALSE
"2728",2728,203,0.487980769230769,1,0,1,"L",384,FALSE
"2729",2729,192,0.461538461538462,2,0,2,"L",260,FALSE
"2730",2730,205,0.492788461538462,1,0,3,"T",5000,TRUE
"2731",2731,199,0.478365384615385,3,0,3,"L",382,FALSE
"2732",2732,212,0.509615384615385,2,0,3,"L",904,FALSE
"2733",2733,211,0.507211538461538,2,0,3,"W",674,FALSE
"2734",2734,189,0.454326923076923,1,0,3,"L",548,FALSE
"2735",2735,212,0.509615384615385,2,0,3,"L",1296,FALSE
"2736",2736,223,0.536057692307692,3,0,1,"L",198,FALSE
"2737",2737,204,0.490384615384615,0,0,2,"L",484,FALSE
"2738",2738,199,0.478365384615385,2,0,0,"L",498,FALSE
"2739",2739,220,0.528846153846154,3,1,1,"L",240,FALSE
"2740",2740,200,0.480769230769231,3,0,3,"L",624,FALSE
"2741",2741,215,0.516826923076923,1,0,1,"L",308,FALSE
"2742",2742,214,0.514423076923077,1,1,1,"L",568,FALSE
"2743",2743,208,0.5,1,1,2,"T",5000,TRUE
"2744",2744,219,0.526442307692308,2,1,0,"W",1012,FALSE
"2745",2745,192,0.461538461538462,3,0,4,"L",1708,FALSE
"2746",2746,206,0.495192307692308,1,0,0,"L",240,FALSE
"2747",2747,221,0.53125,2,0,2,"L",348,FALSE
"2748",2748,201,0.483173076923077,2,0,2,"L",1426,FALSE
"2749",2749,193,0.463942307692308,1,1,2,"W",700,FALSE
"2750",2750,206,0.495192307692308,0,0,3,"W",170,FALSE
"2751",2751,213,0.512019230769231,1,0,2,"W",158,FALSE
"2752",2752,182,0.4375,0,0,4,"W",358,FALSE
"2753",2753,230,0.552884615384615,2,1,1,"T",5000,TRUE
"2754",2754,221,0.53125,3,0,2,"W",188,FALSE
"2755",2755,215,0.516826923076923,2,0,2,"L",32,FALSE
"2756",2756,195,0.46875,1,0,2,"W",356,FALSE
"2757",2757,197,0.473557692307692,0,0,2,"L",124,FALSE
"2758",2758,182,0.4375,1,0,4,"T",5000,TRUE
"2759",2759,206,0.495192307692308,3,0,2,"T",5000,TRUE
"2760",2760,190,0.456730769230769,0,0,2,"L",210,FALSE
"2761",2761,218,0.524038461538462,2,0,3,"W",978,FALSE
"2762",2762,206,0.495192307692308,2,1,2,"L",208,FALSE
"2763",2763,235,0.564903846153846,2,0,0,"L",462,FALSE
"2764",2764,237,0.569711538461538,2,0,1,"W",68,FALSE
"2765",2765,213,0.512019230769231,2,0,3,"W",254,FALSE
"2766",2766,200,0.480769230769231,1,1,3,"W",158,FALSE
"2767",2767,227,0.545673076923077,0,0,2,"L",250,FALSE
"2768",2768,189,0.454326923076923,2,0,2,"L",214,FALSE
"2769",2769,203,0.487980769230769,2,1,2,"L",1200,FALSE
"2770",2770,192,0.461538461538462,2,0,3,"L",370,FALSE
"2771",2771,220,0.528846153846154,2,0,2,"W",310,FALSE
"2772",2772,206,0.495192307692308,2,1,2,"W",468,FALSE
"2773",2773,199,0.478365384615385,2,0,2,"L",562,FALSE
"2774",2774,210,0.504807692307692,2,0,1,"T",5000,TRUE
"2775",2775,204,0.490384615384615,1,1,2,"L",838,FALSE
"2776",2776,208,0.5,3,0,1,"L",790,FALSE
"2777",2777,207,0.497596153846154,2,1,2,"W",410,FALSE
"2778",2778,189,0.454326923076923,0,0,3,"W",418,FALSE
"2779",2779,230,0.552884615384615,2,0,0,"W",286,FALSE
"2780",2780,179,0.430288461538462,1,0,2,"L",42,FALSE
"2781",2781,168,0.403846153846154,0,0,3,"L",198,FALSE
"2782",2782,203,0.487980769230769,2,0,2,"W",1336,FALSE
"2783",2783,198,0.475961538461538,2,0,3,"L",228,FALSE
"2784",2784,218,0.524038461538462,3,0,1,"W",754,FALSE
"2785",2785,203,0.487980769230769,2,1,3,"L",406,FALSE
"2786",2786,201,0.483173076923077,1,1,2,"W",482,FALSE
"2787",2787,208,0.5,1,0,2,"W",564,FALSE
"2788",2788,214,0.514423076923077,1,0,3,"L",882,FALSE
"2789",2789,213,0.512019230769231,3,0,2,"W",68,FALSE
"2790",2790,257,0.617788461538462,3,1,1,"W",34,FALSE
"2791",2791,219,0.526442307692308,3,0,2,"W",1792,FALSE
"2792",2792,220,0.528846153846154,2,1,2,"W",194,FALSE
"2793",2793,189,0.454326923076923,1,0,3,"L",96,FALSE
"2794",2794,200,0.480769230769231,3,1,2,"W",86,FALSE
"2795",2795,221,0.53125,3,0,2,"L",440,FALSE
"2796",2796,201,0.483173076923077,2,1,2,"L",764,FALSE
"2797",2797,215,0.516826923076923,1,1,1,"W",894,FALSE
"2798",2798,211,0.507211538461538,3,0,2,"W",476,FALSE
"2799",2799,193,0.463942307692308,3,1,3,"W",472,FALSE
"2800",2800,233,0.560096153846154,4,1,1,"W",58,FALSE
"2801",2801,209,0.502403846153846,1,0,1,"W",802,FALSE
"2802",2802,200,0.480769230769231,2,0,0,"W",492,FALSE
"2803",2803,205,0.492788461538462,4,1,2,"L",642,FALSE
"2804",2804,211,0.507211538461538,3,0,2,"W",296,FALSE
"2805",2805,189,0.454326923076923,1,1,2,"L",242,FALSE
"2806",2806,215,0.516826923076923,0,0,1,"L",112,FALSE
"2807",2807,224,0.538461538461538,2,1,2,"W",154,FALSE
"2808",2808,218,0.524038461538462,3,0,2,"L",144,FALSE
"2809",2809,217,0.521634615384615,1,0,2,"W",278,FALSE
"2810",2810,207,0.497596153846154,2,0,2,"L",230,FALSE
"2811",2811,192,0.461538461538462,2,1,1,"L",1116,FALSE
"2812",2812,221,0.53125,4,1,1,"T",5000,TRUE
"2813",2813,199,0.478365384615385,0,1,2,"L",450,FALSE
"2814",2814,202,0.485576923076923,1,0,2,"W",346,FALSE
"2815",2815,213,0.512019230769231,2,1,2,"L",20,FALSE
"2816",2816,219,0.526442307692308,4,0,2,"W",988,FALSE
"2817",2817,194,0.466346153846154,2,0,2,"T",5000,TRUE
"2818",2818,206,0.495192307692308,1,0,3,"W",84,FALSE
"2819",2819,215,0.516826923076923,2,0,1,"T",5000,TRUE
"2820",2820,235,0.564903846153846,2,0,1,"W",960,FALSE
"2821",2821,195,0.46875,1,0,2,"L",200,FALSE
"2822",2822,204,0.490384615384615,2,0,2,"W",112,FALSE
"2823",2823,233,0.560096153846154,3,1,1,"L",420,FALSE
"2824",2824,218,0.524038461538462,3,0,2,"W",252,FALSE
"2825",2825,219,0.526442307692308,3,1,2,"W",338,FALSE
"2826",2826,222,0.533653846153846,3,0,3,"W",190,FALSE
"2827",2827,224,0.538461538461538,4,0,2,"W",164,FALSE
"2828",2828,230,0.552884615384615,3,0,1,"W",812,FALSE
"2829",2829,200,0.480769230769231,2,1,2,"L",230,FALSE
"2830",2830,219,0.526442307692308,2,0,1,"W",220,FALSE
"2831",2831,221,0.53125,4,1,1,"W",1428,FALSE
"2832",2832,224,0.538461538461538,4,0,2,"W",62,FALSE
"2833",2833,212,0.509615384615385,1,0,2,"L",184,FALSE
"2834",2834,214,0.514423076923077,1,0,1,"L",42,FALSE
"2835",2835,222,0.533653846153846,2,0,2,"L",804,FALSE
"2836",2836,198,0.475961538461538,1,0,2,"L",246,FALSE
"2837",2837,202,0.485576923076923,2,0,3,"L",192,FALSE
"2838",2838,198,0.475961538461538,3,0,2,"L",624,FALSE
"2839",2839,207,0.497596153846154,2,1,1,"L",622,FALSE
"2840",2840,210,0.504807692307692,1,0,4,"L",326,FALSE
"2841",2841,186,0.447115384615385,1,0,3,"W",218,FALSE
"2842",2842,209,0.502403846153846,2,1,2,"W",378,FALSE
"2843",2843,170,0.408653846153846,1,0,3,"L",350,FALSE
"2844",2844,226,0.543269230769231,3,1,1,"W",272,FALSE
"2845",2845,214,0.514423076923077,4,0,2,"L",210,FALSE
"2846",2846,210,0.504807692307692,1,1,1,"T",5000,TRUE
"2847",2847,200,0.480769230769231,2,0,0,"L",140,FALSE
"2848",2848,221,0.53125,2,0,1,"W",192,FALSE
"2849",2849,197,0.473557692307692,3,1,4,"W",446,FALSE
"2850",2850,223,0.536057692307692,4,0,1,"W",602,FALSE
"2851",2851,194,0.466346153846154,2,0,3,"L",1462,FALSE
"2852",2852,198,0.475961538461538,2,1,2,"L",352,FALSE
"2853",2853,214,0.514423076923077,2,1,2,"L",848,FALSE
"2854",2854,212,0.509615384615385,3,0,1,"W",286,FALSE
"2855",2855,217,0.521634615384615,3,0,2,"W",244,FALSE
"2856",2856,194,0.466346153846154,2,0,3,"T",5000,TRUE
"2857",2857,226,0.543269230769231,2,0,2,"W",398,FALSE
"2858",2858,214,0.514423076923077,2,0,3,"L",880,FALSE
"2859",2859,210,0.504807692307692,1,1,0,"W",480,FALSE
"2860",2860,220,0.528846153846154,2,0,2,"L",196,FALSE
"2861",2861,168,0.403846153846154,0,0,2,"W",1598,FALSE
"2862",2862,215,0.516826923076923,2,0,2,"L",366,FALSE
"2863",2863,207,0.497596153846154,4,0,3,"W",1088,FALSE
"2864",2864,196,0.471153846153846,3,0,2,"L",1578,FALSE
"2865",2865,211,0.507211538461538,2,0,2,"W",376,FALSE
"2866",2866,198,0.475961538461538,0,0,2,"T",5000,TRUE
"2867",2867,205,0.492788461538462,1,0,2,"L",538,FALSE
"2868",2868,208,0.5,2,1,2,"L",238,FALSE
"2869",2869,194,0.466346153846154,1,1,1,"W",156,FALSE
"2870",2870,222,0.533653846153846,3,0,3,"W",202,FALSE
"2871",2871,206,0.495192307692308,1,0,2,"L",1112,FALSE
"2872",2872,236,0.567307692307692,3,1,2,"L",416,FALSE
"2873",2873,225,0.540865384615385,2,0,2,"W",308,FALSE
"2874",2874,177,0.425480769230769,0,0,4,"W",518,FALSE
"2875",2875,209,0.502403846153846,2,0,3,"L",378,FALSE
"2876",2876,206,0.495192307692308,1,1,2,"W",960,FALSE
"2877",2877,200,0.480769230769231,2,1,1,"W",62,FALSE
"2878",2878,240,0.576923076923077,4,0,0,"L",1686,FALSE
"2879",2879,205,0.492788461538462,2,0,1,"L",330,FALSE
"2880",2880,236,0.567307692307692,4,0,2,"W",54,FALSE
"2881",2881,181,0.435096153846154,0,0,2,"L",260,FALSE
"2882",2882,224,0.538461538461538,3,0,2,"L",932,FALSE
"2883",2883,226,0.543269230769231,3,0,2,"T",5000,TRUE
"2884",2884,220,0.528846153846154,3,0,2,"L",616,FALSE
"2885",2885,229,0.550480769230769,2,1,0,"L",1020,FALSE
"2886",2886,205,0.492788461538462,0,1,2,"L",1334,FALSE
"2887",2887,224,0.538461538461538,3,0,1,"L",130,FALSE
"2888",2888,208,0.5,2,0,2,"W",1154,FALSE
"2889",2889,196,0.471153846153846,2,0,3,"L",274,FALSE
"2890",2890,222,0.533653846153846,2,0,3,"L",290,FALSE
"2891",2891,210,0.504807692307692,3,0,3,"L",1304,FALSE
"2892",2892,203,0.487980769230769,1,1,2,"L",410,FALSE
"2893",2893,234,0.5625,2,0,0,"W",58,FALSE
"2894",2894,207,0.497596153846154,0,0,1,"L",252,FALSE
"2895",2895,197,0.473557692307692,0,0,2,"L",304,FALSE
"2896",2896,220,0.528846153846154,1,0,2,"T",5000,TRUE
"2897",2897,202,0.485576923076923,1,0,2,"L",410,FALSE
"2898",2898,203,0.487980769230769,2,0,4,"L",244,FALSE
"2899",2899,218,0.524038461538462,3,1,1,"W",88,FALSE
"2900",2900,207,0.497596153846154,1,0,3,"L",594,FALSE
"2901",2901,216,0.519230769230769,3,0,2,"L",202,FALSE
"2902",2902,205,0.492788461538462,3,0,2,"T",5000,TRUE
"2903",2903,208,0.5,3,0,1,"L",608,FALSE
"2904",2904,201,0.483173076923077,2,1,2,"W",286,FALSE
"2905",2905,225,0.540865384615385,3,1,2,"L",776,FALSE
"2906",2906,189,0.454326923076923,3,0,3,"L",1020,FALSE
"2907",2907,213,0.512019230769231,2,0,2,"L",552,FALSE
"2908",2908,202,0.485576923076923,3,1,2,"L",690,FALSE
"2909",2909,210,0.504807692307692,3,0,2,"W",228,FALSE
"2910",2910,195,0.46875,1,0,2,"L",314,FALSE
"2911",2911,203,0.487980769230769,2,0,2,"W",66,FALSE
"2912",2912,221,0.53125,3,0,3,"T",5000,TRUE
"2913",2913,195,0.46875,2,0,1,"W",282,FALSE
"2914",2914,207,0.497596153846154,3,1,2,"L",504,FALSE
"2915",2915,204,0.490384615384615,1,0,3,"W",488,FALSE
"2916",2916,215,0.516826923076923,1,1,2,"T",5000,TRUE
"2917",2917,206,0.495192307692308,0,0,1,"L",130,FALSE
"2918",2918,212,0.509615384615385,2,0,2,"T",5000,TRUE
"2919",2919,207,0.497596153846154,3,1,1,"L",832,FALSE
"2920",2920,217,0.521634615384615,3,0,3,"L",1146,FALSE
"2921",2921,210,0.504807692307692,2,1,3,"L",50,FALSE
"2922",2922,208,0.5,2,1,2,"L",66,FALSE
"2923",2923,208,0.5,2,0,1,"T",5000,TRUE
"2924",2924,187,0.449519230769231,1,1,3,"L",212,FALSE
"2925",2925,231,0.555288461538462,4,0,1,"W",42,FALSE
"2926",2926,204,0.490384615384615,2,1,3,"L",618,FALSE
"2927",2927,193,0.463942307692308,2,1,3,"W",1016,FALSE
"2928",2928,200,0.480769230769231,2,0,2,"W",732,FALSE
"2929",2929,214,0.514423076923077,2,1,2,"L",214,FALSE
"2930",2930,213,0.512019230769231,3,1,3,"W",628,FALSE
"2931",2931,204,0.490384615384615,1,0,2,"L",612,FALSE
"2932",2932,221,0.53125,4,0,3,"W",800,FALSE
"2933",2933,200,0.480769230769231,0,0,3,"W",188,FALSE
"2934",2934,218,0.524038461538462,3,1,2,"L",270,FALSE
"2935",2935,222,0.533653846153846,3,1,2,"W",174,FALSE
"2936",2936,207,0.497596153846154,3,0,3,"W",290,FALSE
"2937",2937,231,0.555288461538462,2,0,1,"W",160,FALSE
"2938",2938,212,0.509615384615385,3,0,1,"W",1006,FALSE
"2939",2939,201,0.483173076923077,1,0,2,"L",62,FALSE
"2940",2940,202,0.485576923076923,3,0,4,"W",206,FALSE
"2941",2941,210,0.504807692307692,2,0,2,"L",1878,FALSE
"2942",2942,204,0.490384615384615,2,1,3,"W",100,FALSE
"2943",2943,220,0.528846153846154,1,0,0,"W",522,FALSE
"2944",2944,222,0.533653846153846,2,1,1,"W",266,FALSE
"2945",2945,219,0.526442307692308,3,0,3,"T",5000,TRUE
"2946",2946,191,0.459134615384615,1,1,2,"L",30,FALSE
"2947",2947,217,0.521634615384615,3,1,3,"W",362,FALSE
"2948",2948,183,0.439903846153846,0,1,2,"W",758,FALSE
"2949",2949,203,0.487980769230769,2,1,1,"L",222,FALSE
"2950",2950,180,0.432692307692308,1,0,3,"L",240,FALSE
"2951",2951,229,0.550480769230769,3,0,1,"W",834,FALSE
"2952",2952,232,0.557692307692308,2,1,1,"W",96,FALSE
"2953",2953,230,0.552884615384615,3,0,1,"L",892,FALSE
"2954",2954,218,0.524038461538462,2,0,2,"L",296,FALSE
"2955",2955,217,0.521634615384615,2,0,2,"W",210,FALSE
"2956",2956,213,0.512019230769231,3,0,2,"L",204,FALSE
"2957",2957,204,0.490384615384615,1,1,2,"T",5000,TRUE
"2958",2958,198,0.475961538461538,1,1,2,"L",284,FALSE
"2959",2959,212,0.509615384615385,2,1,1,"L",214,FALSE
"2960",2960,198,0.475961538461538,2,0,3,"W",844,FALSE
"2961",2961,207,0.497596153846154,3,0,2,"T",5000,TRUE
"2962",2962,219,0.526442307692308,2,0,2,"L",922,FALSE
"2963",2963,223,0.536057692307692,2,0,1,"L",582,FALSE
"2964",2964,172,0.413461538461538,1,0,3,"L",150,FALSE
"2965",2965,206,0.495192307692308,2,0,2,"L",214,FALSE
"2966",2966,214,0.514423076923077,2,0,2,"L",198,FALSE
"2967",2967,200,0.480769230769231,3,0,2,"W",304,FALSE
"2968",2968,214,0.514423076923077,2,0,2,"L",88,FALSE
"2969",2969,220,0.528846153846154,3,0,0,"W",1080,FALSE
"2970",2970,196,0.471153846153846,2,1,0,"L",162,FALSE
"2971",2971,227,0.545673076923077,1,1,2,"L",290,FALSE
"2972",2972,217,0.521634615384615,1,1,1,"W",926,FALSE
"2973",2973,212,0.509615384615385,2,1,1,"L",254,FALSE
"2974",2974,220,0.528846153846154,2,0,1,"L",672,FALSE
"2975",2975,229,0.550480769230769,3,1,2,"W",16,FALSE
"2976",2976,240,0.576923076923077,3,1,2,"L",728,FALSE
"2977",2977,205,0.492788461538462,2,0,1,"L",492,FALSE
"2978",2978,193,0.463942307692308,1,0,4,"L",290,FALSE
"2979",2979,197,0.473557692307692,1,0,1,"L",212,FALSE
"2980",2980,240,0.576923076923077,3,1,2,"L",184,FALSE
"2981",2981,177,0.425480769230769,0,0,3,"L",3046,FALSE
"2982",2982,213,0.512019230769231,2,1,1,"W",380,FALSE
"2983",2983,206,0.495192307692308,2,1,2,"W",998,FALSE
"2984",2984,206,0.495192307692308,2,1,3,"W",196,FALSE
"2985",2985,202,0.485576923076923,3,0,4,"L",208,FALSE
"2986",2986,214,0.514423076923077,3,0,1,"L",248,FALSE
"2987",2987,188,0.451923076923077,1,0,3,"W",176,FALSE
"2988",2988,202,0.485576923076923,2,1,3,"L",940,FALSE
"2989",2989,223,0.536057692307692,2,1,2,"L",464,FALSE
"2990",2990,216,0.519230769230769,2,0,0,"T",5000,TRUE
"2991",2991,198,0.475961538461538,2,1,3,"T",5000,TRUE
"2992",2992,205,0.492788461538462,4,0,3,"W",244,FALSE
"2993",2993,195,0.46875,1,0,3,"W",202,FALSE
"2994",2994,206,0.495192307692308,3,0,3,"L",508,FALSE
"2995",2995,209,0.502403846153846,2,1,2,"L",398,FALSE
"2996",2996,201,0.483173076923077,4,0,4,"L",876,FALSE
"2997",2997,202,0.485576923076923,1,1,2,"L",118,FALSE
"2998",2998,212,0.509615384615385,3,0,3,"W",194,FALSE
"2999",2999,221,0.53125,2,1,0,"W",100,FALSE
"3000",3000,219,0.526442307692308,4,1,3,"L",252,FALSE
"3001",3001,181,0.435096153846154,1,0,3,"W",960,FALSE
"3002",3002,230,0.552884615384615,2,0,1,"W",842,FALSE
"3003",3003,210,0.504807692307692,2,1,1,"L",386,FALSE
"3004",3004,202,0.485576923076923,2,0,1,"L",98,FALSE
"3005",3005,205,0.492788461538462,2,0,2,"W",172,FALSE
"3006",3006,204,0.490384615384615,1,1,1,"L",480,FALSE
"3007",3007,238,0.572115384615385,2,1,0,"L",446,FALSE
"3008",3008,193,0.463942307692308,2,0,3,"L",306,FALSE
"3009",3009,205,0.492788461538462,2,0,2,"L",218,FALSE
"3010",3010,203,0.487980769230769,2,0,2,"W",294,FALSE
"3011",3011,212,0.509615384615385,1,0,1,"L",1228,FALSE
"3012",3012,204,0.490384615384615,3,1,2,"L",172,FALSE
"3013",3013,207,0.497596153846154,3,1,3,"W",234,FALSE
"3014",3014,200,0.480769230769231,2,0,1,"L",752,FALSE
"3015",3015,235,0.564903846153846,3,0,3,"W",1008,FALSE
"3016",3016,190,0.456730769230769,2,0,2,"W",592,FALSE
"3017",3017,192,0.461538461538462,0,0,3,"L",70,FALSE
"3018",3018,224,0.538461538461538,4,0,2,"W",180,FALSE
"3019",3019,213,0.512019230769231,2,1,1,"L",454,FALSE
"3020",3020,190,0.456730769230769,1,0,3,"L",774,FALSE
"3021",3021,205,0.492788461538462,1,0,1,"L",604,FALSE
"3022",3022,190,0.456730769230769,2,0,3,"L",780,FALSE
"3023",3023,193,0.463942307692308,1,1,2,"L",64,FALSE
"3024",3024,215,0.516826923076923,2,0,1,"L",1170,FALSE
"3025",3025,230,0.552884615384615,3,1,0,"L",848,FALSE
"3026",3026,213,0.512019230769231,2,0,3,"W",248,FALSE
"3027",3027,201,0.483173076923077,2,1,3,"W",354,FALSE
"3028",3028,216,0.519230769230769,1,0,1,"W",468,FALSE
"3029",3029,199,0.478365384615385,3,1,4,"W",148,FALSE
"3030",3030,225,0.540865384615385,3,0,2,"L",290,FALSE
"3031",3031,205,0.492788461538462,2,0,2,"W",142,FALSE
"3032",3032,225,0.540865384615385,2,1,1,"L",66,FALSE
"3033",3033,210,0.504807692307692,2,0,1,"W",2624,FALSE
"3034",3034,205,0.492788461538462,2,1,3,"L",228,FALSE
"3035",3035,223,0.536057692307692,2,0,1,"W",702,FALSE
"3036",3036,209,0.502403846153846,2,0,3,"W",308,FALSE
"3037",3037,205,0.492788461538462,2,0,1,"L",584,FALSE
"3038",3038,214,0.514423076923077,3,0,1,"T",5000,TRUE
"3039",3039,224,0.538461538461538,2,0,1,"L",414,FALSE
"3040",3040,209,0.502403846153846,4,0,1,"L",94,FALSE
"3041",3041,180,0.432692307692308,1,0,4,"L",566,FALSE
"3042",3042,201,0.483173076923077,1,0,2,"W",454,FALSE
"3043",3043,209,0.502403846153846,3,1,1,"W",466,FALSE
"3044",3044,210,0.504807692307692,3,0,2,"L",1644,FALSE
"3045",3045,205,0.492788461538462,3,0,2,"L",430,FALSE
"3046",3046,200,0.480769230769231,3,0,3,"L",206,FALSE
"3047",3047,213,0.512019230769231,3,0,2,"L",120,FALSE
"3048",3048,219,0.526442307692308,4,0,2,"L",1166,FALSE
"3049",3049,208,0.5,2,1,2,"L",854,FALSE
"3050",3050,227,0.545673076923077,3,0,1,"W",238,FALSE
"3051",3051,176,0.423076923076923,1,0,2,"L",208,FALSE
"3052",3052,199,0.478365384615385,1,0,1,"T",5000,TRUE
"3053",3053,235,0.564903846153846,3,0,2,"T",5000,TRUE
"3054",3054,219,0.526442307692308,4,0,2,"L",180,FALSE
"3055",3055,182,0.4375,3,0,4,"L",52,FALSE
"3056",3056,199,0.478365384615385,2,1,1,"L",318,FALSE
"3057",3057,206,0.495192307692308,3,0,4,"L",796,FALSE
"3058",3058,220,0.528846153846154,3,1,1,"L",314,FALSE
